timestamp_utc,open,high,low,close,volume,pair,timeframe,source,ingested_at_utc
2025-04-29 16:00:00+00:00,1.34083,1.3416299999999999,1.33994,1.34058,5223,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 17:00:00+00:00,1.34056,1.34199,1.33873,1.33881,5230,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 18:00:00+00:00,1.3388200000000001,1.3409499999999999,1.33874,1.33952,3922,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 19:00:00+00:00,1.33952,1.34189,1.33949,1.34062,3454,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 20:00:00+00:00,1.34063,1.34076,1.33965,1.33974,2620,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 21:00:00+00:00,1.3397299999999999,1.34036,1.33924,1.34005,2367,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 22:00:00+00:00,1.34005,1.34067,1.33957,1.34024,2153,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-29 23:00:00+00:00,1.34017,1.34098,1.33987,1.33987,1069,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 00:00:00+00:00,1.33914,1.34071,1.33914,1.34021,336,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 01:00:00+00:00,1.34022,1.34117,1.3402,1.34085,1113,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 02:00:00+00:00,1.34093,1.34135,1.34055,1.34109,1189,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 03:00:00+00:00,1.34109,1.3413599999999999,1.3397999999999999,1.34015,2174,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 04:00:00+00:00,1.3401399999999999,1.34106,1.33893,1.33905,2450,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 05:00:00+00:00,1.33905,1.33965,1.33863,1.33894,1933,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 06:00:00+00:00,1.33894,1.3394300000000001,1.33818,1.33832,1813,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 07:00:00+00:00,1.33832,1.33944,1.33814,1.33897,1699,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 08:00:00+00:00,1.33898,1.34003,1.33864,1.33992,1592,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 09:00:00+00:00,1.33984,1.34052,1.33811,1.34005,4024,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 10:00:00+00:00,1.34005,1.34005,1.33801,1.3384800000000001,4006,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 11:00:00+00:00,1.33861,1.33874,1.33621,1.33662,3696,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 12:00:00+00:00,1.33664,1.33731,1.33571,1.33597,3015,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 13:00:00+00:00,1.33598,1.33648,1.33556,1.33566,3191,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 14:00:00+00:00,1.33567,1.3368,1.33538,1.33559,3262,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 15:00:00+00:00,1.33561,1.33662,1.3342399999999999,1.3351,5606,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 16:00:00+00:00,1.3351,1.33522,1.3314,1.3321399999999999,5476,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 17:00:00+00:00,1.3321399999999999,1.3357999999999999,1.33081,1.33547,5778,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 18:00:00+00:00,1.33547,1.33575,1.33224,1.33408,6083,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 19:00:00+00:00,1.33409,1.3348499999999999,1.3335,1.33456,3629,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 20:00:00+00:00,1.33456,1.33571,1.3338999999999999,1.3339400000000001,3084,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 21:00:00+00:00,1.33393,1.3351600000000001,1.3336000000000001,1.33379,3460,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 22:00:00+00:00,1.33378,1.33446,1.33258,1.33278,2709,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-04-30 23:00:00+00:00,1.33279,1.33311,1.33181,1.33253,2041,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 00:00:00+00:00,1.3326,1.33305,1.33173,1.33232,318,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 01:00:00+00:00,1.3321100000000001,1.33279,1.3321100000000001,1.33236,1444,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 02:00:00+00:00,1.3324099999999999,1.3324099999999999,1.33182,1.33201,1270,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 03:00:00+00:00,1.33201,1.33253,1.33167,1.33181,2068,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 04:00:00+00:00,1.33181,1.33181,1.33029,1.33068,1722,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 05:00:00+00:00,1.33069,1.33157,1.33049,1.33128,1393,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 06:00:00+00:00,1.33128,1.33158,1.32922,1.33,2374,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 07:00:00+00:00,1.33,1.3302100000000001,1.3292,1.32927,2042,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 08:00:00+00:00,1.32926,1.32943,1.3277999999999999,1.3288,2526,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 09:00:00+00:00,1.32877,1.33,1.32846,1.32886,3551,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 10:00:00+00:00,1.32882,1.3306200000000001,1.32739,1.33049,4146,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 11:00:00+00:00,1.33049,1.33321,1.33046,1.3323800000000001,3554,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 12:00:00+00:00,1.33237,1.33307,1.33121,1.3314599999999999,3004,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 13:00:00+00:00,1.33144,1.33377,1.33111,1.33374,3325,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 14:00:00+00:00,1.33375,1.33443,1.33229,1.33232,3567,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 15:00:00+00:00,1.3323,1.33392,1.33132,1.33149,4585,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 16:00:00+00:00,1.33144,1.33262,1.33106,1.33226,4905,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 17:00:00+00:00,1.33216,1.33252,1.32839,1.32942,6293,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 18:00:00+00:00,1.32942,1.32999,1.32638,1.32717,4380,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 19:00:00+00:00,1.3271600000000001,1.32831,1.32608,1.32798,3528,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 20:00:00+00:00,1.32798,1.32799,1.32627,1.32657,2495,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 21:00:00+00:00,1.32657,1.32857,1.32593,1.32766,2830,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 22:00:00+00:00,1.32767,1.32836,1.32755,1.32779,2409,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-01 23:00:00+00:00,1.3277999999999999,1.3283,1.32688,1.32688,1228,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 00:00:00+00:00,1.3268499999999999,1.32802,1.32467,1.32702,426,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 01:00:00+00:00,1.32698,1.3285,1.32698,1.32836,1169,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 02:00:00+00:00,1.32837,1.32855,1.32793,1.3284500000000001,1271,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 03:00:00+00:00,1.32846,1.32889,1.3273,1.32781,2926,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 04:00:00+00:00,1.32782,1.32888,1.3274599999999999,1.32887,2724,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 05:00:00+00:00,1.32888,1.32988,1.32886,1.32916,1809,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 06:00:00+00:00,1.32915,1.3309199999999999,1.32896,1.3309,1821,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 07:00:00+00:00,1.3309,1.33127,1.33033,1.33071,2663,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 08:00:00+00:00,1.33071,1.33209,1.33044,1.33115,2236,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 09:00:00+00:00,1.33109,1.33201,1.33061,1.33108,4722,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 10:00:00+00:00,1.33109,1.33179,1.32976,1.32983,4677,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 11:00:00+00:00,1.32984,1.32986,1.32815,1.3290899999999999,3881,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 12:00:00+00:00,1.32905,1.33149,1.32851,1.33095,3468,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 13:00:00+00:00,1.33096,1.33101,1.32866,1.32888,3781,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 14:00:00+00:00,1.32888,1.3306499999999999,1.32855,1.3293300000000001,3926,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 15:00:00+00:00,1.32934,1.32976,1.32606,1.3289900000000001,6699,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 16:00:00+00:00,1.3289900000000001,1.33297,1.32825,1.33196,7071,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 17:00:00+00:00,1.33197,1.33289,1.3309199999999999,1.33203,6327,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 18:00:00+00:00,1.33202,1.3327499999999999,1.32763,1.32796,5159,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 19:00:00+00:00,1.32797,1.32962,1.32756,1.32826,4835,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 20:00:00+00:00,1.32826,1.32928,1.32724,1.32764,3795,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 21:00:00+00:00,1.32772,1.32813,1.32666,1.32728,3128,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 22:00:00+00:00,1.32728,1.32827,1.32727,1.32765,2601,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-02 23:00:00+00:00,1.32765,1.32779,1.32627,1.32656,1123,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 00:00:00+00:00,1.3258,1.32616,1.3256700000000001,1.32616,88,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 01:00:00+00:00,1.32602,1.32738,1.3259,1.32629,2100,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 02:00:00+00:00,1.32638,1.3275000000000001,1.32607,1.32688,1587,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 03:00:00+00:00,1.32688,1.32712,1.32608,1.32704,1929,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 04:00:00+00:00,1.32707,1.3296000000000001,1.32707,1.32884,3195,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 05:00:00+00:00,1.32885,1.32998,1.32821,1.3296700000000001,2145,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 06:00:00+00:00,1.32968,1.32968,1.32839,1.32877,1781,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 07:00:00+00:00,1.32877,1.32955,1.32859,1.32943,1546,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 08:00:00+00:00,1.32943,1.3305799999999999,1.329,1.32929,2804,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 09:00:00+00:00,1.32924,1.3296999999999999,1.32748,1.32798,4199,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 10:00:00+00:00,1.32796,1.3290899999999999,1.32745,1.32799,3722,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 11:00:00+00:00,1.32797,1.3290600000000001,1.3276,1.32806,3834,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 12:00:00+00:00,1.3281,1.3303099999999999,1.32809,1.33018,3766,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 13:00:00+00:00,1.33019,1.3308900000000001,1.32939,1.3306,3601,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 14:00:00+00:00,1.3306,1.33242,1.33054,1.33155,3679,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 15:00:00+00:00,1.33154,1.33347,1.33148,1.33298,4626,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 16:00:00+00:00,1.3329900000000001,1.33355,1.33173,1.33206,4813,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 17:00:00+00:00,1.33156,1.33156,1.32993,1.33053,5788,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 18:00:00+00:00,1.33049,1.33086,1.32794,1.32809,4186,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 19:00:00+00:00,1.32809,1.3281100000000001,1.32694,1.32728,3159,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 20:00:00+00:00,1.32728,1.32824,1.3271,1.32767,2274,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 21:00:00+00:00,1.32766,1.32898,1.32745,1.32876,2181,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 22:00:00+00:00,1.32874,1.32985,1.32861,1.3292,2338,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-05 23:00:00+00:00,1.32921,1.32976,1.32896,1.3289900000000001,904,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 00:00:00+00:00,1.32874,1.32958,1.32846,1.32892,252,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 01:00:00+00:00,1.32874,1.32968,1.32874,1.3290199999999999,454,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 02:00:00+00:00,1.32907,1.32939,1.32878,1.32897,642,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 03:00:00+00:00,1.32898,1.32918,1.3266499999999999,1.3268499999999999,2410,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 04:00:00+00:00,1.32683,1.32745,1.32593,1.3271899999999999,3246,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 05:00:00+00:00,1.3271600000000001,1.32912,1.32705,1.32852,2513,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 06:00:00+00:00,1.32853,1.32958,1.32815,1.32938,2146,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 07:00:00+00:00,1.3293599999999999,1.33045,1.32932,1.33015,1472,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 08:00:00+00:00,1.33015,1.33034,1.32856,1.32886,1709,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 09:00:00+00:00,1.32888,1.33034,1.3284500000000001,1.33006,3615,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 10:00:00+00:00,1.33007,1.33276,1.33007,1.33188,4550,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 11:00:00+00:00,1.33189,1.33327,1.33133,1.33142,4488,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 12:00:00+00:00,1.33141,1.33159,1.33069,1.33154,3963,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 13:00:00+00:00,1.33154,1.3353,1.33129,1.335,3352,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 14:00:00+00:00,1.33499,1.33738,1.33479,1.33688,3460,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 15:00:00+00:00,1.33692,1.34016,1.3363800000000001,1.33958,4036,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 16:00:00+00:00,1.33958,1.33958,1.3379400000000001,1.33844,4848,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 17:00:00+00:00,1.33844,1.3396,1.33642,1.33707,5421,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 18:00:00+00:00,1.3370600000000001,1.33718,1.33555,1.33659,3766,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 19:00:00+00:00,1.33664,1.33692,1.33509,1.3357,3664,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 20:00:00+00:00,1.33575,1.33773,1.33555,1.33652,3296,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 21:00:00+00:00,1.33652,1.33757,1.33586,1.3375,2923,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 22:00:00+00:00,1.3375,1.33856,1.3370600000000001,1.33779,2446,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-06 23:00:00+00:00,1.33777,1.33809,1.33561,1.33625,1380,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 00:00:00+00:00,1.33626,1.33775,1.33597,1.33703,633,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 01:00:00+00:00,1.33715,1.33766,1.33442,1.33487,3702,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 02:00:00+00:00,1.33488,1.33559,1.3342800000000001,1.3351199999999999,2535,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 03:00:00+00:00,1.33511,1.33599,1.33324,1.33508,4458,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 04:00:00+00:00,1.33509,1.3361,1.33348,1.33501,4468,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 05:00:00+00:00,1.33501,1.3353,1.33398,1.33445,3259,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 06:00:00+00:00,1.33446,1.3348200000000001,1.33372,1.3345,2265,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 07:00:00+00:00,1.3345099999999999,1.33537,1.33405,1.33415,2039,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 08:00:00+00:00,1.33414,1.33594,1.334,1.33563,2371,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 09:00:00+00:00,1.33565,1.33661,1.33524,1.33635,4215,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 10:00:00+00:00,1.33632,1.33632,1.33442,1.33508,5168,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 11:00:00+00:00,1.3351,1.33564,1.33348,1.3335,4276,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 12:00:00+00:00,1.33349,1.33382,1.3322,1.3332600000000001,3646,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 13:00:00+00:00,1.33327,1.33501,1.33316,1.3345099999999999,2420,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 14:00:00+00:00,1.33452,1.33568,1.3343099999999999,1.33471,3257,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 15:00:00+00:00,1.33471,1.33671,1.33452,1.33658,3190,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 16:00:00+00:00,1.33658,1.3370199999999999,1.33569,1.33631,3932,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 17:00:00+00:00,1.33631,1.33761,1.33563,1.33652,4127,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 18:00:00+00:00,1.33652,1.33662,1.33378,1.33419,4137,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 19:00:00+00:00,1.33419,1.33507,1.33317,1.33472,3301,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 20:00:00+00:00,1.33471,1.3348200000000001,1.33281,1.33312,2592,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 21:00:00+00:00,1.33312,1.33523,1.3299699999999999,1.3321,6293,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 22:00:00+00:00,1.3321399999999999,1.3322,1.32888,1.32958,6013,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-07 23:00:00+00:00,1.32958,1.3296999999999999,1.32792,1.32897,1759,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 00:00:00+00:00,1.32829,1.32937,1.32829,1.32921,342,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 01:00:00+00:00,1.32917,1.32942,1.32849,1.32861,1481,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 02:00:00+00:00,1.3286,1.32945,1.3286,1.32893,1093,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 03:00:00+00:00,1.32893,1.33061,1.32889,1.32949,2462,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 04:00:00+00:00,1.32949,1.33441,1.32929,1.33412,3418,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 05:00:00+00:00,1.33411,1.33506,1.33323,1.33414,2899,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 06:00:00+00:00,1.33413,1.33554,1.33411,1.33438,2170,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 07:00:00+00:00,1.33438,1.33465,1.33305,1.33313,1754,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 08:00:00+00:00,1.33312,1.33321,1.33008,1.33206,3088,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 09:00:00+00:00,1.3320400000000001,1.33213,1.32758,1.32816,5466,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 10:00:00+00:00,1.32815,1.32907,1.3266200000000001,1.32895,4698,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 11:00:00+00:00,1.32895,1.32944,1.32605,1.32652,4473,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 12:00:00+00:00,1.32653,1.32798,1.32602,1.3274599999999999,3750,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 13:00:00+00:00,1.3274599999999999,1.32946,1.32611,1.32616,3485,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 14:00:00+00:00,1.32612,1.33318,1.3241800000000001,1.33252,5369,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 15:00:00+00:00,1.33254,1.33413,1.33183,1.3323,5290,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 16:00:00+00:00,1.3323,1.33439,1.33229,1.33345,5130,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 17:00:00+00:00,1.33341,1.33437,1.33061,1.33081,4497,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 18:00:00+00:00,1.33086,1.33164,1.32724,1.32832,5753,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 19:00:00+00:00,1.3283,1.32844,1.32609,1.32651,4489,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 20:00:00+00:00,1.32651,1.32664,1.32451,1.32571,3185,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 21:00:00+00:00,1.32571,1.32612,1.3248,1.32501,2388,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 22:00:00+00:00,1.32501,1.32528,1.32355,1.32431,3060,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-08 23:00:00+00:00,1.32431,1.3248,1.32364,1.3242,1316,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-09 00:00:00+00:00,1.32429,1.32512,1.32401,1.3247200000000001,330,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-09 01:00:00+00:00,1.32456,1.32503,1.3244,1.32492,1036,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-09 02:00:00+00:00,1.32491,1.32494,1.3232300000000001,1.32382,1092,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-09 03:00:00+00:00,1.3238699999999999,1.32424,1.32185,1.32386,2397,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-09 04:00:00+00:00,1.32385,1.32409,1.32232,1.32249,2995,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-09 05:00:00+00:00,1.32248,1.32336,1.3211,1.3232599999999999,3273,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-09 06:00:00+00:00,1.3232599999999999,1.32413,1.3228900000000001,1.32305,2581,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
2025-05-09 07:00:00+00:00,1.3231,1.3238400000000001,1.32298,1.3235299999999999,1903,GBPUSD,H1,MT5,2026-02-08 11:53:15.584198+00:00
